market,version,result_type,source_file,benchmark,metric,side,status,message,start_date,run_dir,label,family,role,direction,coverage,non_null_rows,first_date,last_date,avg_names_per_month,note,days,avg_holdings,avg_turnover,valid,cagr,vol,sharpe,max_drawdown,ratio_return,ratio_cagr,ratio_max_drawdown,tracking_error,information_ratio,rolling_3y_min_ratio_cagr,annual_active_hit_rate,perf_ptf,perf_bench,top_worst_ratio_return,top_worst_ratio_max_drawdown,worst_ratio_return,robust_score,themes,omitted,omitted_label,loo_kind,full_metric,full_robust_score,full_ratio_cagr,contribution_robust_score,contribution_ratio_cagr,pair_metric,pair_label,metric_a,metric_b,label_a,label_b,theme_a,theme_b,pair_ratio_cagr,best_single_ratio_cagr,pair_minus_best_ratio_cagr,pair_top_worst_ratio_return,best_single_top_worst_ratio_return,pair_minus_best_top_worst_ratio_return,pair_ratio_max_drawdown,pair_tracking_error,pair_robust_score,best_single_robust_score,pair_minus_best_robust_score,relationship,economic_explanation,raw_variable,source_hint,top_ratio_cagr,top_success,worst_success,pass_coverage,pass_ratio_cagr,pass_top_worst_ratio_return,pass_robust_score,passed,fail_reasons
nasdaq,old,family_subset_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\family_subset_results.csv,NASDAQ COMP,nasdaq_ext_subset_quality_improvement_earnings_yield_improvement,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000347_research_NASDAQ-COMP_nasdaq_ext_subset_quality_improvement_earnings_yield_improvement_Top_2014-03-31,quality_improvement + earnings_yield_improvement,family_subset,family_subset,,0.8859781167853692,39434.0,2014-03-31,2026-06-30,469.45238095238096,"validated theme subset: quality_improvement, earnings_yield_improvement",3142.0,70.47972972972973,0.2761525341349071,True,0.2623784428783,0.2924391857906029,0.8972068574495775,-0.3810528831054115,0.5662517285528601,0.0373090752121767,-0.4213796756684514,0.1645660518233476,0.3239178303757569,-0.1107600130538151,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000347_research_NASDAQ-COMP_nasdaq_ext_subset_quality_improvement_earnings_yield_improvement_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000347_research_NASDAQ-COMP_nasdaq_ext_subset_quality_improvement_earnings_yield_improvement_Top_2014-03-31\perf_bench.parquet,2.9027495484308896,-0.2875282871836444,-0.5986799283129568,0.8995410865542395,"quality_improvement,earnings_yield_improvement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,family_subset_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\family_subset_results.csv,NASDAQ COMP,nasdaq_ext_subset_revision_quality_improvement_earnings_yield_improvement,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000346_research_NASDAQ-COMP_nasdaq_ext_subset_revision_quality_improvement_earnings_yield_improvement_Top_2014-03-31,revision + quality_improvement + earnings_yield_improvement,family_subset,family_subset,,0.8615336224134444,38346.0,2014-03-31,2026-06-30,456.5,"validated theme subset: revision, quality_improvement, earnings_yield_improvement",3142.0,70.47972972972973,0.2282913124938785,True,0.2521678409329579,0.2744201688539752,0.9189114706329834,-0.4084058033476716,0.4179422323430193,0.0289189208008475,-0.3758664648348194,0.1192371903508686,0.3395634187606632,-0.0985426171384562,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000346_research_NASDAQ-COMP_nasdaq_ext_subset_revision_quality_improvement_earnings_yield_improvement_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000346_research_NASDAQ-COMP_nasdaq_ext_subset_revision_quality_improvement_earnings_yield_improvement_Top_2014-03-31\perf_bench.parquet,2.8377784630555425,-0.2440855667402224,-0.6305304628725001,0.8673187267118267,"revision,quality_improvement,earnings_yield_improvement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,family_subset_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\family_subset_results.csv,NASDAQ COMP,nasdaq_ext_subset_revision_quality_improvement,Top,success,Run termine avec succes,2014-01-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s03\official_runs\2026-07-10_000017_research_NASDAQ-COMP_nasdaq_ext_subset_revision_quality_improvement_Top_2014-01-31,revision + quality_improvement,family_subset,family_subset,,0.9221281089217912,41043.0,2014-01-31,2026-06-30,488.6071428571428,"validated theme subset: revision, quality_improvement",3184.0,69.78,0.2320305467395979,True,0.2453590930529532,0.2645429601803139,0.9274829800260612,-0.3763879397495485,0.3079276362264362,0.021870581269904,-0.4114894444031216,0.1250113998153022,0.25011601289297,-0.1437954221803203,0.6666666666666666,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s03\official_runs\2026-07-10_000017_research_NASDAQ-COMP_nasdaq_ext_subset_revision_quality_improvement_Top_2014-01-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s03\official_runs\2026-07-10_000017_research_NASDAQ-COMP_nasdaq_ext_subset_revision_quality_improvement_Top_2014-01-31\perf_bench.parquet,3.2826336421358078,-0.3604504720393099,-0.6945973563187733,0.8574587464924741,"revision,quality_improvement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,family_subset_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\family_subset_results.csv,NASDAQ COMP,nasdaq_ext_subset_revision_earnings_yield_improvement,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000251_research_NASDAQ-COMP_nasdaq_ext_subset_revision_earnings_yield_improvement_Top_2014-03-31,revision + earnings_yield_improvement,family_subset,family_subset,,0.8638028263946618,38447.0,2014-03-31,2026-06-30,457.70238095238096,"validated theme subset: revision, earnings_yield_improvement",3142.0,70.47972972972973,0.2325960787559216,True,0.2366265725216478,0.2743157387257671,0.8626066211906382,-0.431308752357139,0.2168009187850239,0.0161485040891971,-0.3928088456788682,0.1210139282741554,0.2329027052509909,-0.1036447529101963,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000251_research_NASDAQ-COMP_nasdaq_ext_subset_revision_earnings_yield_improvement_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000251_research_NASDAQ-COMP_nasdaq_ext_subset_revision_earnings_yield_improvement_Top_2014-03-31\perf_bench.parquet,1.4113922052661063,-0.306576506463987,-0.4953948527627652,-0.087779351124011,"revision,earnings_yield_improvement",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_theme_loo_ex_quality_improvement,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000542_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_quality_improvement_Top_2014-03-31,leave one theme out: ex quality_improvement,leave_one_out,leave_one_out,,0.8638028263946618,38447.0,2014-03-31,2026-06-30,457.70238095238096,exclude theme quality_improvement,3142.0,70.47972972972973,0.2325960787559216,True,0.2366265725216478,0.2743157387257671,0.8626066211906382,-0.431308752357139,0.2168009187850239,0.0161485040891971,-0.3928088456788682,0.1210139282741554,0.2329027052509909,-0.1036447529101963,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000542_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_quality_improvement_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000542_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_quality_improvement_Top_2014-03-31\perf_bench.parquet,1.4113922052661063,-0.306576506463987,-0.4953948527627652,-0.087779351124011,,quality_improvement,,theme,nasdaq_ext_full_theme_composite,0.8673187267118267,0.0289189208008475,0.9550980778358378,0.0127704167116504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_theme_loo_ex_earnings_yield_improvement,Top,success,Run termine avec succes,2014-01-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000542_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_earnings_yield_improvement_Top_2014-01-31,leave one theme out: ex earnings_yield_improvement,leave_one_out,leave_one_out,,0.9221281089217912,41043.0,2014-01-31,2026-06-30,488.6071428571428,exclude theme earnings_yield_improvement,3184.0,69.78,0.2320305467395979,True,0.2453590930529532,0.2645429601803139,0.9274829800260612,-0.3763879397495485,0.3079276362264362,0.021870581269904,-0.4114894444031216,0.1250113998153022,0.25011601289297,-0.1437954221803203,0.6666666666666666,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000542_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_earnings_yield_improvement_Top_2014-01-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000542_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_earnings_yield_improvement_Top_2014-01-31\perf_bench.parquet,3.2826336421358078,-0.3604504720393099,-0.6945973563187733,0.8574587464924741,,earnings_yield_improvement,,theme,nasdaq_ext_full_theme_composite,0.8673187267118267,0.0289189208008475,0.0098599802193526,0.0070483395309435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_theme_loo_ex_revision,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000443_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_revision_Top_2014-03-31,leave one theme out: ex revision,leave_one_out,leave_one_out,,0.8859781167853692,39434.0,2014-03-31,2026-06-30,469.45238095238096,exclude theme revision,3142.0,70.47972972972973,0.2761525341349071,True,0.2623784428783,0.2924391857906029,0.8972068574495775,-0.3810528831054115,0.5662517285528601,0.0373090752121767,-0.4213796756684514,0.1645660518233476,0.3239178303757569,-0.1107600130538151,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000443_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_revision_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000443_research_NASDAQ-COMP_nasdaq_ext_theme_loo_ex_revision_Top_2014-03-31\perf_bench.parquet,2.9027495484308896,-0.2875282871836444,-0.5986799283129568,0.8995410865542395,,revision,,theme,nasdaq_ext_full_theme_composite,0.8673187267118267,0.0289189208008475,-0.0322223598424127,-0.0083901544113291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_c3f26dfc8a,Top,success,Run termine avec succes,2014-01-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_001844_research_NASDAQ-COMP_nasdaq_ext_var_loo_c3f26dfc8a_Top_2014-01-31,leave one variable out: ex quality_improvement: Oper Margin score_delta lag3,leave_one_out,leave_one_out,,0.9395403176885574,41818.0,2014-01-31,2026-06-30,497.8333333333333,exclude variable nasdaq_relrank_quality_oper_margin_lag3_score,3184.0,69.78,0.2807163337481148,True,0.2483242584386948,0.2737505006729169,0.9071189197034496,-0.3561353235146771,0.3470968191599188,0.0243036267209644,-0.4669890924842712,0.1505372105028675,0.238321018205574,-0.1432127702519325,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_001844_research_NASDAQ-COMP_nasdaq_ext_var_loo_c3f26dfc8a_Top_2014-01-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_001844_research_NASDAQ-COMP_nasdaq_ext_var_loo_c3f26dfc8a_Top_2014-01-31\perf_bench.parquet,3.265389489755817,-0.3628911538169567,-0.6841796458693302,0.7520633983144848,,nasdaq_relrank_quality_oper_margin_lag3_score,quality_improvement: Oper Margin score_delta lag3,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,0.4437196432451159,0.0043395604953611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_a6f61fd8b0,Top,success,Run termine avec succes,2014-01-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000750_research_NASDAQ-COMP_nasdaq_ext_var_loo_a6f61fd8b0_Top_2014-01-31,leave one variable out: ex quality_improvement: Oper Margin directional_delta lag3,leave_one_out,leave_one_out,,0.9395403176885574,41818.0,2014-01-31,2026-06-30,497.8333333333333,exclude variable nasdaq_reldelta_quality_oper_margin_lag3_score,3184.0,69.78,0.2932870779049868,True,0.2537212208643422,0.2727825440854016,0.9301226429830064,-0.3559333832447907,0.4211696173878603,0.028732066005467,-0.4237221607358217,0.1508026625865304,0.2642213958000229,-0.1203942363928416,0.6666666666666666,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000750_research_NASDAQ-COMP_nasdaq_ext_var_loo_a6f61fd8b0_Top_2014-01-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s02\official_runs\2026-07-10_000750_research_NASDAQ-COMP_nasdaq_ext_var_loo_a6f61fd8b0_Top_2014-01-31\perf_bench.parquet,3.467237934915797,-0.326354910206563,-0.6818683853214889,1.0361473643947434,,nasdaq_reldelta_quality_oper_margin_lag3_score,quality_improvement: Oper Margin directional_delta lag3,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,0.1596356771648572,-8.887878914154435e-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_cf2cfdefeb,Top,success,Run termine avec succes,2014-01-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_001718_research_NASDAQ-COMP_nasdaq_ext_var_loo_cf2cfdefeb_Top_2014-01-31,leave one variable out: ex quality_improvement: ROE avg FY0 score_delta lag3,leave_one_out,leave_one_out,,0.9389112314363388,41790.0,2014-01-31,2026-06-30,497.5,exclude variable nasdaq_relrank_quality_roe_avg_fy0_lag3_score,3184.0,69.78,0.2760578009378434,True,0.2625687027954084,0.276639186183587,0.9491377791328488,-0.3802197851216614,0.5507446515524803,0.0359918046255223,-0.4041227802786481,0.1575826639573746,0.3035164320225161,-0.1437541309885145,0.6666666666666666,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_001718_research_NASDAQ-COMP_nasdaq_ext_var_loo_cf2cfdefeb_Top_2014-01-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_001718_research_NASDAQ-COMP_nasdaq_ext_var_loo_cf2cfdefeb_Top_2014-01-31\perf_bench.parquet,3.5555815241480184,-0.3447553425681199,-0.6595945779188971,1.218953058123304,,nasdaq_relrank_quality_roe_avg_fy0_lag3_score,quality_improvement: ROE avg FY0 score_delta lag3,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,-0.0231700165637032,-0.0073486174091967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_7014ee1938,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_ynergy_last_metric_s00\official_runs\2026-07-10_002334_research_NASDAQ-COMP_nasdaq_ext_var_loo_7014ee1938_Top_2014-03-31,leave one variable out: ex momentum: EPS Revision Ratio,leave_one_out,leave_one_out,,0.8857534431238626,39424.0,2014-03-31,2026-06-30,469.3333333333333,exclude variable nasdaq_momentum_eps_revision_ratio_score,3142.0,70.47972972972973,0.2776138328467118,True,0.2628425280806581,0.2806579604435522,0.936522618725161,-0.3513678211902115,0.5733193565207195,0.0376904186950233,-0.4138469378697195,0.1622981199398329,0.3094663314324045,-0.1267639792223044,0.5833333333333334,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_ynergy_last_metric_s00\official_runs\2026-07-10_002334_research_NASDAQ-COMP_nasdaq_ext_var_loo_7014ee1938_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_ynergy_last_metric_s00\official_runs\2026-07-10_002334_research_NASDAQ-COMP_nasdaq_ext_var_loo_7014ee1938_Top_2014-03-31\perf_bench.parquet,4.2213478098514505,-0.3183377719438671,-0.6986756267122758,1.5672372865448687,,nasdaq_momentum_eps_revision_ratio_score,momentum: EPS Revision Ratio,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,-0.371454244985268,-0.0090472314786977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_19c2bae323,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_002014_research_NASDAQ-COMP_nasdaq_ext_var_loo_19c2bae323_Top_2014-03-31,leave one variable out: ex quality_improvement: ROE avg FY0 score_delta lag1,leave_one_out,leave_one_out,,0.8861803230807253,39443.0,2014-03-31,2026-06-30,469.5595238095238,exclude variable nasdaq_relrank_quality_roe_avg_fy0_lag1_score,3142.0,70.47972972972973,0.2328722959670316,True,0.2659982684405737,0.2770782456326895,0.960011378133222,-0.3870665754410529,0.6221607505450792,0.0402835223184423,-0.3921977644707348,0.1557549508897176,0.3326964813022085,-0.1426816198276758,0.6666666666666666,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_002014_research_NASDAQ-COMP_nasdaq_ext_var_loo_19c2bae323_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_0710_synergy_final_s00\official_runs\2026-07-10_002014_research_NASDAQ-COMP_nasdaq_ext_var_loo_19c2bae323_Top_2014-03-31\perf_bench.parquet,4.35814584411025,-0.3278700891283971,-0.6972533414094763,1.7184015729413409,,nasdaq_relrank_quality_roe_avg_fy0_lag1_score,quality_improvement: ROE avg FY0 score_delta lag1,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,-0.52261853138174,-0.0116403351021168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_0e67ef9ab4,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s03\official_runs\2026-07-10_000549_research_NASDAQ-COMP_nasdaq_ext_var_loo_0e67ef9ab4_Top_2014-03-31,leave one variable out: ex quality_improvement: ROE avg FY0 directional_delta lag1,leave_one_out,leave_one_out,,0.8861803230807253,39443.0,2014-03-31,2026-06-30,469.5595238095238,exclude variable nasdaq_reldelta_quality_roe_avg_fy0_lag1_score,3142.0,70.47972972972973,0.241470724404753,True,0.2781447679804887,0.2954198488872506,0.941523628246946,-0.3751096038487774,0.823435030519964,0.0502644232724276,-0.3269239697146162,0.1667445220913858,0.3979444624627758,-0.1039371264901949,0.6666666666666666,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s03\official_runs\2026-07-10_000549_research_NASDAQ-COMP_nasdaq_ext_var_loo_0e67ef9ab4_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s03\official_runs\2026-07-10_000549_research_NASDAQ-COMP_nasdaq_ext_var_loo_0e67ef9ab4_Top_2014-03-31\perf_bench.parquet,4.89557480665843,-0.3037203761353596,-0.6907112384596348,2.3466928458383656,,nasdaq_reldelta_quality_roe_avg_fy0_lag1_score,quality_improvement: ROE avg FY0 directional_delta lag1,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,-1.1509098042787649,-0.0216212360561021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_2ffbe87957,Top,success,Run termine avec succes,2014-01-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000642_research_NASDAQ-COMP_nasdaq_ext_var_loo_2ffbe87957_Top_2014-01-31,leave one variable out: ex earnings_yield_improvement: Earns Yield FY1 directional_delta lag3,leave_one_out,leave_one_out,,0.9392931766609,41807.0,2014-01-31,2026-06-30,497.70238095238096,exclude variable nasdaq_reldelta_value_earns_yield_fy1_lag3_score,3184.0,69.78,0.2823903142544411,True,0.2692785913548807,0.2604772568569006,1.0337892628484464,-0.3380200014183424,0.656161052321097,0.0414975561479329,-0.2601773905206571,0.1335753890394219,0.3644252953553887,-0.0678436146591672,0.75,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000642_research_NASDAQ-COMP_nasdaq_ext_var_loo_2ffbe87957_Top_2014-01-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s00\official_runs\2026-07-10_000642_research_NASDAQ-COMP_nasdaq_ext_var_loo_2ffbe87957_Top_2014-01-31\perf_bench.parquet,4.921538585138907,-0.2182129140984084,-0.7203157543416991,2.395156560150647,,nasdaq_reldelta_value_earns_yield_fy1_lag3_score,earnings_yield_improvement: Earns Yield FY1 directional_delta lag3,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,-1.199373518591046,-0.0128543689316074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasdaq,old,leave_one_out_results,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasdaq_extended_factor_research_20260709\leave_one_out_results.csv,NASDAQ COMP,nasdaq_ext_var_loo_39c2060a80,Top,success,Run termine avec succes,2014-03-31,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000750_research_NASDAQ-COMP_nasdaq_ext_var_loo_39c2060a80_Top_2014-03-31,leave one variable out: ex quality_improvement: Oper Margin directional_delta lag1,leave_one_out,leave_one_out,,0.8864948662068346,39457.0,2014-03-31,2026-06-30,469.7261904761905,exclude variable nasdaq_reldelta_quality_oper_margin_lag1_score,3142.0,70.47972972972973,0.249000315927115,True,0.2813277957532798,0.2943657315157474,0.9557083778219267,-0.3862839221958969,0.879844080074287,0.0528799492377161,-0.2874553042651411,0.1600509824476514,0.4283970670176333,-0.0747014505456752,0.75,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000750_research_NASDAQ-COMP_nasdaq_ext_var_loo_39c2060a80_Top_2014-03-31\perf_ptf.parquet,C:\GoogleDrive\TP\07_backtest_code\runs\ad_hoc\nasx_e_20260709_synergy_s01\official_runs\2026-07-10_000750_research_NASDAQ-COMP_nasdaq_ext_var_loo_39c2060a80_Top_2014-03-31\perf_bench.parquet,5.213768406129455,-0.2668671782786693,-0.6974711709210226,2.6770652416154057,,nasdaq_reldelta_quality_oper_margin_lag1_score,quality_improvement: Oper Margin directional_delta lag1,variable,nasdaq_ext_full_variable_composite,1.1957830415596007,0.0286431872163255,-1.481282200055805,-0.0242367620213905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
