Date,next_date,model_return,benchmark_return,active_return,top_equal_return,bottom_equal_return,top_sectors,bottom_sectors,model_nav,benchmark_nav,active_nav,market,candidate
2024-06-30,2024-07-31,0.012729926009035594,0.006743688663233495,0.005986237345802099,0.04857154805394954,-0.0039048580660070247,Construction and Materials|Banks|Industrial Goods and Services,"Automobiles and Parts|Food, Beverage and Tobacco|Travel and Leisure",4.687494952406109,3.9252217976526946,1.1941987469878155,EU,baseline_75_core_25
2024-07-31,2024-08-31,0.006362197729373816,0.00594235863648,0.0004198390928938159,-0.0011118459850210916,0.001794029095894834,Industrial Goods and Services|Construction and Materials|Banks,"Automobiles and Parts|Food, Beverage and Tobacco|Basic Resources",4.717317722148758,3.9485468733020754,1.1946971565779534,EU,baseline_75_core_25
2024-08-31,2024-09-30,0.02125840174438772,0.023387273262296768,-0.0021288715179090464,0.02241252261158316,0.014303359456218705,Construction and Materials|Industrial Goods and Services|Banks,"Automobiles and Parts|Basic Resources|Food, Beverage and Tobacco",4.8176003574421165,4.040892618016978,1.1922119226732382,EU,baseline_75_core_25
2024-09-30,2024-10-31,-0.020539260764071834,-0.021306818227872747,0.0007675574638009129,-0.020465249750187403,-0.02513789202286604,Construction and Materials|Industrial Goods and Services|Health Care,"Basic Resources|Energy|Food, Beverage and Tobacco",4.718650407443527,3.954794053526538,1.1931469359917362,EU,baseline_75_core_25
2024-10-31,2024-11-30,0.02294684473482244,0.024791847068030937,-0.0018450023332084974,-0.00562087114674611,-0.013641724164205815,Construction and Materials|Industrial Goods and Services|Banks,"Energy|Food, Beverage and Tobacco|Automobiles and Parts",4.8269285457010405,4.052840702887126,1.1909988325626706,EU,baseline_75_core_25
2024-11-30,2024-12-31,-0.010856760582835738,-0.01352502586849003,0.0026682652856542914,0.009738712718831326,0.002955503483799564,Industrial Goods and Services|Construction and Materials|Banks,"Energy|Automobiles and Parts|Food, Beverage and Tobacco",4.774523738129909,3.9980259275397083,1.1942203038858328,EU,baseline_75_core_25
2024-12-31,2025-01-31,0.05390293559614933,0.05385646494575087,4.647065039845716e-05,0.05371566169920689,0.05488848479172822,Travel and Leisure|Industrial Goods and Services|Telecommunications,Automobiles and Parts|Basic Resources|Personal & Household Goods,5.031884583688611,4.213345470758454,1.1942729639928649,EU,baseline_75_core_25
2025-01-31,2025-02-28,0.022260281672974537,0.02434439700649242,-0.0020841153335178844,-0.0017591696212985498,0.012874709106628591,Media|Technology|Telecommunications,Basic Resources|Automobiles and Parts|Energy,5.143895751867417,4.315916825624105,1.1918431146141428,EU,baseline_75_core_25
2025-02-28,2025-03-31,-0.032799429872500126,-0.033179323040620816,0.0003798931681206902,-0.04017896869692994,-0.05248694625939699,Technology|Financial Services|Industrial Goods and Services,Basic Resources|Automobiles and Parts|Energy,4.97517890388259,4.172717627050272,1.1923114259230583,EU,baseline_75_core_25
2025-03-31,2025-04-30,0.0017132808680117128,-0.005438392108791286,0.007151672976802999,-0.001092702052938532,-0.06423075173169551,Telecommunications|Banks|Technology,Energy|Basic Resources|Automobiles and Parts,4.983702782713547,4.150024752435107,1.200885074188838,EU,baseline_75_core_25
2025-04-30,2025-05-31,0.057657966344748554,0.057107137471174546,0.000550828873574008,0.06426970019060016,0.06576624419858686,Banks|Insurance|Construction and Materials,Automobiles and Parts|Basic Resources|Energy,5.271052950031475,4.387020786481195,1.2015108217117332,EU,baseline_75_core_25
2025-05-31,2025-06-30,-0.012056330878050695,-0.011558734486536822,-0.0004975963915138729,-0.0032866383076889005,-0.008391562427272794,Banks|Insurance|Utilities,Energy|Automobiles and Parts|Basic Resources,5.20750339159017,4.336312378023342,1.2009059628596108,EU,baseline_75_core_25
2025-06-30,2025-07-31,0.012171384044976244,0.009863948551459991,0.002307435493516252,0.03039906014645906,0.009832853086912166,Banks|Utilities|Insurance,Personal & Household Goods|Energy|Automobiles and Parts,5.2708859152847305,4.379085540223223,1.2036499097517168,EU,baseline_75_core_25
2025-07-31,2025-08-31,0.004837646194493147,0.00961120707305611,-0.0047735608785629624,-0.01025352525545566,0.03915954518606598,Banks|Travel and Leisure|Utilities,Personal & Household Goods|Automobiles and Parts|Basic Resources,5.296384596474415,4.421173838140934,1.1979589109985098,EU,baseline_75_core_25
2025-08-31,2025-09-30,0.015710458988326015,0.015323705876598913,0.0003867531117271016,0.0033397701880761993,-0.015374257879119524,Banks|Travel and Leisure|Financial Services,Personal & Household Goods|Automobiles and Parts|Chemicals,5.379593229463728,4.48892260566592,1.1984152327940791,EU,baseline_75_core_25
2025-09-30,2025-10-31,0.02358503416013078,0.025877385152763464,-0.002292350992632683,0.006192837987077195,0.002021015334831846,Banks|Travel and Leisure|Financial Services,Chemicals|Automobiles and Parts|Personal & Household Goods,5.506471119548237,4.605084184853683,1.195737341275813,EU,baseline_75_core_25
2025-10-31,2025-11-30,0.006989826598479928,0.00968997025164152,-0.002700143653161591,-0.0057735058108928155,0.014416338333457181,Banks|Technology|Financial Services,Automobiles and Parts|Chemicals|Personal & Household Goods,5.544960397843417,4.64970731361122,1.1925396640798223,EU,baseline_75_core_25
2025-11-30,2025-12-31,0.03555140705675756,0.027644140448516676,0.007907266608240881,0.06332176414687234,-0.0038619913606151753,Banks|Basic Resources|Utilities,"Automobiles and Parts|Chemicals|Food, Beverage and Tobacco",5.742091542060749,4.778244475633183,1.2017157287247933,EU,baseline_75_core_25
2025-12-31,2026-01-31,0.04433391455307617,0.03293458538203865,0.011399329171037517,0.08832755182528124,-0.015017793838327131,Banks|Basic Resources|Utilities,"Automobiles and Parts|Chemicals|Food, Beverage and Tobacco",5.996660937842411,4.935613976292179,1.214977704222187,EU,baseline_75_core_25
2026-01-31,2026-02-28,0.031892169862821895,0.03802323274101093,-0.006131062878189035,0.018822949386480037,0.07073786136975346,Basic Resources|Technology|Financial Services,"Automobiles and Parts|Chemicals|Food, Beverage and Tobacco",6.18790746708183,5.123281975232522,1.207801463397101,EU,baseline_75_core_25
2026-02-28,2026-03-31,-0.08678409009496155,-0.07374810156225542,-0.013035988532706128,-0.08637261518972968,0.006831495821699303,Basic Resources|Technology|Retail,Chemicals|Energy|Automobiles and Parts,5.6508955479593155,4.745449655791001,1.1908029708129713,EU,baseline_75_core_25
2026-03-31,2026-04-30,0.063334972594914,0.05745509956883639,0.005879873026077606,0.09608363094326888,0.058517209184751874,Basic Resources|Technology|Banks,Media|Chemicals|Insurance,6.00879486262604,5.018099938263373,1.1974243113032776,EU,baseline_75_core_25
2026-04-30,2026-05-31,0.034607123668253824,0.03197257683044681,0.0026345468378070128,0.04795954812433928,0.03466373653392656,Basic Resources|Energy|Technology,Automobiles and Parts|Insurance|Personal & Household Goods,6.216741969534108,5.17854152408236,1.2004812437292791,EU,baseline_75_core_25
2026-05-31,2026-06-30,0.020855714940476507,0.02652921289843032,-0.005673497957953813,-0.020464100841557437,-0.006536182918839342,Energy|Basic Resources|Technology,Automobiles and Parts|Personal & Household Goods|Chemicals,6.346396567909207,5.315924154678102,1.1938463347571038,EU,baseline_75_core_25
2010-04-30,2010-05-31,-0.04532182374946967,-0.04800403688167921,0.0026822131322095377,-0.037460278474190485,-0.06199245859177536,Automobiles and Parts|Basic Resources|Chemicals,Utilities|Construction and Materials|Telecommunications,0.9546781762505303,0.9519959631183208,1.0028174627163584,EU,baseline_50_core_50
2010-05-31,2010-06-30,-0.004300400874851873,-0.005796391526949931,0.0014959906520980587,-0.0013588369642936634,-0.013623064892334202,Automobiles and Parts|Basic Resources|Industrial Goods and Services,Utilities|Telecommunications|Construction and Materials,0.9505726773861806,0.9464778217840113,1.004326414743085,EU,baseline_50_core_50
2010-06-30,2010-07-31,0.05030112294156964,0.05091222705221158,-0.0006111041106419413,0.05457138095670877,0.05544499139920874,Automobiles and Parts|Basic Resources|Industrial Goods and Services,Utilities|Construction and Materials|Insurance,0.9983875504962799,0.9946651155465615,1.003742400222484,EU,baseline_50_core_50
2010-07-31,2010-08-31,-0.015836161958916788,-0.015492522376541303,-0.0003436395823754844,-0.026803295709819264,-0.031035405137371987,Automobiles and Parts|Industrial Goods and Services|Personal & Household Goods,Utilities|Construction and Materials|Energy,0.9825769235488546,0.9792552439867913,1.0033920467441562,EU,baseline_50_core_50
2010-08-31,2010-09-30,0.049644553400394004,0.03814644706160977,0.01149810633878423,0.10984145854237452,0.03533983236179696,Automobiles and Parts|Industrial Goods and Services|Personal & Household Goods,Construction and Materials|Utilities|Insurance,1.0313565160999705,1.0166103523113372,1.0145052268601307,EU,baseline_50_core_50
2010-09-30,2010-10-31,0.026131249034969467,0.02466653638498862,0.0014647126499808469,0.051401687568544276,0.040765769858253226,Automobiles and Parts|Chemicals|Industrial Goods and Services,Basic Resources|Utilities|Construction and Materials,1.0583071500660173,1.041686608555981,1.0159554143957712,EU,baseline_50_core_50
2010-10-31,2010-11-30,-0.004570830710641463,-0.01368147617719448,0.009110645466553016,0.048779372176762544,-0.010105682098575054,Automobiles and Parts|Travel and Leisure|Chemicals,"Construction and Materials|Utilities|Food, Beverage and Tobacco",1.053469807243204,1.0274347980369198,1.0253398164594272,EU,baseline_50_core_50
2010-11-30,2010-12-31,0.05327992576926245,0.05395221310493949,-0.0006722873356770423,0.032296954919337616,0.03677887049051798,Automobiles and Parts|Chemicals|Travel and Leisure,Utilities|Banks|Health Care,1.1095986003732812,1.0828671792120381,1.0246857801902303,EU,baseline_50_core_50
2010-12-31,2011-01-31,0.011795368236082649,0.01650437977763367,-0.00470901154155102,-0.01048818347034666,0.0244390111214554,Automobiles and Parts|Travel and Leisure|Basic Resources,Retail|Financial Services|Utilities,1.122686724458926,1.1007392303864885,1.019938867868579,EU,baseline_50_core_50
2011-01-31,2011-02-28,0.02280513487657989,0.024108900783145145,-0.0013037659065652553,0.006359636866471538,0.014075268043785455,Automobiles and Parts|Basic Resources|Travel and Leisure,Retail|Utilities|Financial Services,1.1482897466343576,1.127276843279992,1.018640410720427,EU,baseline_50_core_50
2011-02-28,2011-03-31,-0.02908386392044098,-0.03097682770952902,0.0018929637890880424,-0.021537013251497778,-0.0354744467280523,Automobiles and Parts|Basic Resources|Industrial Goods and Services,Retail|Health Care|Utilities,1.1148930439020064,1.092357382724766,1.0206303006082384,EU,baseline_50_core_50
2011-03-31,2011-04-30,0.03777309766317651,0.03502507664093932,0.0027480210222371945,0.06669989559123135,0.051715993311418594,Automobiles and Parts|Chemicals|Basic Resources,Retail|Utilities|Health Care,1.157006007733313,1.1306172837739967,1.023340103090615,EU,baseline_50_core_50
2011-04-30,2011-05-31,-0.007098695478764975,0.0006198535525161948,-0.00771854903128117,-0.019825829792579335,0.036841710663822025,Automobiles and Parts|Chemicals|Energy,Retail|Health Care|Telecommunications,1.1487927744173128,1.1313181009138802,1.0154462953340149,EU,baseline_50_core_50
2011-05-31,2011-06-30,-0.01818379143169378,-0.025279549121239087,0.007095757689545307,0.015654079906876037,-0.03165097135675935,Automobiles and Parts|Chemicals|Energy,Banks|Telecommunications|Utilities,1.1279033662090714,1.1027188894100808,1.0228385285142467,EU,baseline_50_core_50
2011-06-30,2011-07-31,-0.024808342980819242,-0.026601087081606554,0.0017927441007873114,-0.021897477045389104,-0.03384910438397117,Automobiles and Parts|Chemicals|Energy,Banks|Utilities|Telecommunications,1.0999219526509363,1.0733853682063508,1.0247223273491501,EU,baseline_50_core_50
2011-07-31,2011-08-31,-0.10750906632722707,-0.10266211706681211,-0.004846949260414957,-0.15383963079825183,-0.12041687856956103,Automobiles and Parts|Chemicals|Travel and Leisure,Banks|Financial Services|Telecommunications,0.9816703704886136,0.9631893538777472,1.0191873140379542,EU,baseline_50_core_50
2011-08-31,2011-09-30,-0.05687397930239852,-0.051819258431678374,-0.005054720870720147,-0.07674961768788695,-0.052553959246370886,Automobiles and Parts|Travel and Leisure|Personal & Household Goods,Banks|Financial Services|Utilities,0.9258388701556662,0.9132775958305149,1.013754059425632,EU,baseline_50_core_50
2011-09-30,2011-10-31,0.07678835550562675,0.07671193883555631,7.64166700704394e-05,0.04930484422590805,0.04601119445010735,Health Care|Media|Real Estate,Financial Services|Utilities|Banks,0.9969325144581074,0.9833368909017494,1.0138260078332773,EU,baseline_50_core_50
2011-10-31,2011-11-30,-0.011647142875292308,-0.013814538156929571,0.002167395281637263,-0.019666813969496804,-0.035566433011854984,Technology|Real Estate|Chemicals,Financial Services|Banks|Basic Resources,0.9853210990251894,0.9697525459012707,1.0160541502981564,EU,baseline_50_core_50
2011-11-30,2011-12-31,0.010765359798340507,0.01346403202800667,-0.0026986722296661637,-0.012715784109839777,0.0054023185790816886,Technology|Real Estate|Chemicals,Banks|Financial Services|Basic Resources,0.9959284351730919,0.9828093252385264,1.0133485810499219,EU,baseline_50_core_50
2011-12-31,2012-01-31,0.030251482833691414,0.04119097778266629,-0.010939494948974875,0.016160711054469777,0.1016334605425074,Real Estate|Media|Telecommunications,Industrial Goods and Services|Basic Resources|Financial Services,1.026056747133316,1.0232922023190236,1.002701618177122,EU,baseline_50_core_50
2012-01-31,2012-02-29,0.03821840696852142,0.04176823971433548,-0.003549832745814059,0.013930193824698246,0.03759574546345857,Real Estate|Media|Telecommunications,Basic Resources|Energy|Industrial Goods and Services,1.0652710014680542,1.066033316323295,0.9992849052242853,EU,baseline_50_core_50
2012-02-29,2012-03-31,0.002151750937143921,-0.0015259133969439697,0.003677664334087891,-0.00468421831921361,-0.029201980546466222,Automobiles and Parts|Telecommunications|Chemicals,Basic Resources|Energy|Health Care,1.0675631993437753,1.0644066418043285,1.0029655560342012,EU,baseline_50_core_50
2012-03-31,2012-04-30,-0.008089588081692835,-0.014104608871080355,0.00601502078938752,0.01604842611296314,-0.03236251091147422,Automobiles and Parts|Chemicals|Personal & Household Goods,Basic Resources|Construction and Materials|Banks,1.0589270528099102,1.0493936024418984,1.009084723163766,EU,baseline_50_core_50
