market,version,candidate_id,component,bucket,weight
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,NetDebt / EBITDA improvement + country-aware deleveraging,deleveraging,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Value improvement + country-aware earnings-yield improvement,value_improvement,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Country-aware ROE,quality_level,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Residual downside risk + downside-aware revision,residual_risk,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_syn_loo_without_residual_momentum,Country-aware P/FCF,value_level,0.125
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_f05fb2faed38,Oper Margin improvement + country-aware quality repair,quality_improvement,0.3333333333333333
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_f05fb2faed38,Value improvement + country-aware earnings-yield improvement,value_improvement,0.3333333333333333
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_f05fb2faed38,Country-aware ROE,quality_level,0.3333333333333333
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_6f93efffce26,Oper Margin improvement + country-aware quality repair,quality_improvement,0.5
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_6f93efffce26,Country-aware ROE,quality_level,0.5
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_d2bc34379630,Oper Margin improvement + country-aware quality repair,quality_improvement,0.3333333333333333
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_d2bc34379630,NetDebt / EBITDA improvement + country-aware deleveraging,deleveraging,0.3333333333333333
eu-small,new,eu_small_factor_extension_20260711:eu_small_ext_subset_d2bc34379630,Country-aware ROE,quality_level,0.3333333333333333
