market,version,candidate_id,date,top,worst,benchmark
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2009-10-30,102.281,99.496,101.236
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2009-11-30,102.801,103.413,102.556
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2009-12-31,109.291,108.949,108.841
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-01-29,110.138,108.955,105.921
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-02-26,109.537,107.737,105.55
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-03-31,119.805,115.152,113.603
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-04-30,120.214,113.773,112.6
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-05-31,113.419,107.845,107.277
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-06-30,111.363,106.4,106.706
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-07-30,119.325,111.377,112.166
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-08-31,117.98,109.469,110.679
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-09-30,124.126,112.048,114.537
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-10-29,128.09,112.55,117.522
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-11-30,127.106,111.293,115.795
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2010-12-31,135.166,118.091,121.954
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-01-31,135.966,120.547,124.122
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-02-28,139.057,122.584,127.17
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-03-31,136.517,118.534,122.912
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-04-29,141.7,122.426,127.222
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-05-31,141.107,121.703,127.315
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-06-30,138.692,119.076,123.961
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-07-29,136.437,112.463,120.523
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-08-31,123.269,97.39,107.993
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-09-30,116.785,90.481,102.802
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-10-31,127.629,97.061,110.839
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-11-30,127.819,94.516,109.397
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2011-12-30,129.282,94.978,111.241
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-01-31,135.879,99.289,115.927
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-02-29,142.181,102.335,120.895
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-03-30,142.642,101.659,120.847
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-04-30,141.923,98.419,118.88
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-05-31,133.124,92.2,111.686
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-06-29,138.407,95.668,117.488
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-07-31,148.351,98.393,122.48
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-08-31,151.325,102.259,125.311
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-09-28,154.021,101.963,126.621
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-10-31,155.101,102.336,127.418
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-11-30,158.688,104.575,130.352
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2012-12-31,161.117,106.688,132.439
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-01-31,166.639,109.768,136.187
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-02-28,172.515,108.434,137.868
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-03-28,175.779,108.658,140.112
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-04-30,180.095,110.819,142.499
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-05-31,182.603,113.36,145.6
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-06-28,174.888,105.177,138.283
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-07-31,184.484,110.62,145.459
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-08-30,182.458,110.61,144.567
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-09-30,189.637,116.965,151.301
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-10-31,198.755,120.471,157.456
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-11-29,200.748,122.37,159.199
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2013-12-31,205.271,122.387,160.835
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-01-31,208.283,119.685,158.149
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-02-28,220.086,125.001,165.971
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-03-31,219.247,124.407,164.649
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-04-30,222.938,126.73,167.469
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-05-30,232.191,128.896,172.218
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-06-30,236.364,126.056,171.369
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-07-31,232.228,122.473,168.824
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-08-29,238.292,123.106,172.248
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-09-30,241.065,120.99,173.064
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-10-31,237.662,119.303,170.128
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-11-28,247.159,123.247,175.901
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2014-12-31,247.174,121.547,173.467
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-01-30,263.779,130.293,185.868
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-02-27,290.03,139.132,198.77
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-03-31,300.344,140.087,202.519
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-04-30,308.346,140.769,202.916
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-05-29,313.743,142.392,206.711
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-06-30,303.125,136.571,197.493
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-07-31,318.457,140.183,205.289
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-08-31,296.496,127.962,188.331
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-09-30,288.04,119.158,180.759
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-10-30,312.354,128.313,195.266
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-11-30,326.008,130.413,200.857
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2015-12-31,316.306,123.181,190.935
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-01-29,299.84,113.863,178.743
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-02-29,294.08,111.127,174.503
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-03-31,299.945,113.588,177.072
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-04-29,302.033,115.852,180.601
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-05-31,312.274,117.154,185.47
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-06-30,300.871,111.298,176.123
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-07-29,315.63,114.349,182.661
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-08-31,319.81,115.583,184.049
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-09-30,322.334,114.225,183.996
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-10-31,322.95,113.281,182.253
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-11-30,328.18,115.902,183.919
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2016-12-30,346.48,121.497,194.45
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-01-31,346.353,120.927,193.943
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-02-28,357.082,124.75,199.782
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-03-31,371.861,127.544,206.767
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-04-28,380.619,129.957,211.088
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-05-31,384.006,133.786,214.466
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-06-30,376.717,129.82,209.301
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-07-31,385.823,127.256,208.764
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-08-31,386.971,125.131,206.672
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-09-29,400.113,129.534,214.732
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-10-31,409.345,132.52,218.779
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-11-30,403.75,127.186,214.271
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2017-12-29,412.077,126.901,215.825
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-01-31,431.039,127.474,219.351
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-02-28,419.691,124.165,211.032
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-03-29,413.926,120.211,206.809
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-04-30,437.533,124.151,216.395
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-05-31,433.337,125.189,216.452
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-06-29,432.291,123.652,215.369
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-07-31,448.878,126.547,222.08
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-08-31,445.587,122.717,217.066
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-09-28,443.243,122.865,217.781
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-10-31,414.758,115.636,205.962
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-11-30,399.203,116.754,204.106
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2018-12-31,384.299,108.156,192.928
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-01-31,417.044,115.033,205.083
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-02-28,436.178,120.238,213.655
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-03-29,448.374,122.506,217.933
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-04-30,462.331,127.826,226.217
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-05-31,443.198,119.65,215.456
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-06-28,468.879,123.427,224.949
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-07-31,472.374,122.887,225.55
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-08-30,472.131,120.883,222.187
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-09-30,491.224,125.852,230.473
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-10-31,492.621,129.449,233.052
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-11-29,512.855,132.623,239.483
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2019-12-31,519.629,136.094,244.775
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-01-31,520.859,132.807,242.233
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-02-28,482.428,121.611,222.339
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-03-31,416.153,98.925,189.731
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-04-30,444.552,105.032,202.548
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-05-29,460.876,109.998,209.874
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-06-30,473.474,112.274,216.742
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-07-31,472.227,108.482,214.582
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-08-31,493.203,113.103,221.285
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-09-30,489.405,109.625,217.885
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-10-30,470.298,102.785,206.71
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-11-30,532.378,119.658,235.595
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2020-12-31,546.14,122.609,241.971
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-01-29,552.405,121.085,240.15
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-02-26,572.883,122.679,245.916
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-03-31,617.542,127.191,261.816
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-04-30,638.251,128.131,268.068
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-05-31,656.228,131.064,275.307
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-06-30,666.939,131.708,279.405
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-07-30,685.6,132.614,285.092
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-08-31,702.892,134.91,290.616
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-09-30,688.301,129.075,281.58
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-10-29,718.877,132.261,294.726
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-11-30,704.507,125.801,287.217
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2021-12-31,746.221,130.887,302.144
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-01-31,705.266,124.464,291.539
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-02-28,673.016,123.923,282.227
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-03-31,704.357,125.344,285.66
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-04-29,706.363,125.918,284.142
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-05-31,702.798,124.201,282.145
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-06-30,633.714,111.701,260.102
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-07-29,699.109,114.509,280.199
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-08-31,669.12,105.355,266.045
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-09-30,631.677,97.788,248.982
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-10-31,675.878,102.712,264.608
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-11-30,711.917,107.73,283.061
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2022-12-30,699.463,104.701,273.397
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-01-31,734.035,111.01,291.739
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-02-28,750.921,108.411,297.564
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-03-31,764.666,109.128,297.02
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-04-28,787.072,111.841,304.747
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-05-31,774.124,106.133,297.592
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-06-30,784.106,105.854,304.793
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-07-31,801.829,108.363,311.284
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-08-31,801.421,104.456,303.417
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-09-29,803.67,100.25,298.631
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-10-31,783.994,95.846,287.931
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-11-30,860.494,101.091,307.005
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2023-12-29,896.594,108.371,318.642
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-01-31,912.767,107.988,323.215
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-02-29,931.207,107.415,329.133
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-03-28,976.292,112.532,343.062
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-04-30,976.473,112.893,340.495
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-05-31,1025.525,116.024,352.666
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-06-28,1006.349,111.203,348.891
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-07-31,1009.164,113.408,354.064
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-08-30,1039.948,113.537,359.738
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-09-30,1063.742,116.197,358.64
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-10-31,1014.007,110.111,347.099
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-11-29,1039.738,109.883,351.269
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2024-12-31,1029.794,108.769,351.237
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-01-31,1095.933,116.022,375.854
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-02-28,1123.04,117.427,388.785
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-03-31,1064.498,110.527,374.026
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-04-30,1082.643,110.033,371.945
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-05-30,1175.191,115.63,392.984
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-06-30,1173.503,114.077,388.334
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-07-31,1198.104,115.787,392.285
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-08-29,1205.828,115.448,396.218
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-09-30,1235.395,114.724,402.6
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-10-31,1255.527,117.637,413.005
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-11-28,1254.634,118.318,416.968
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2025-12-31,1288.793,122.3,428.463
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-01-30,1296.237,127.851,442.119
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-02-27,1325.519,130.002,458.976
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-03-31,1250.462,120.896,423.979
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-04-30,1323.901,129.281,446.34
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-05-29,1372.868,135.968,461.205
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-06-30,1417.454,136.87,471.198
stoxx600,old,stoxx600_syn_subset_e5c1a446e9,2026-07-02,1434.697,138.365,477.096
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2009-10-30,102.565,101.587,101.236
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2009-11-30,106.77,103.224,102.556
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2009-12-31,114.177,110.313,108.841
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-01-29,113.566,109.313,105.921
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-02-26,111.906,108.627,105.55
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-03-31,122.304,114.939,113.603
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-04-30,122.835,115.012,112.6
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-05-31,116.597,109.808,107.277
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-06-30,114.48,109.742,106.706
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-07-30,120.04,114.295,112.166
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-08-31,120.529,113.018,110.679
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-09-30,125.587,117.055,114.537
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-10-29,129.728,119.004,117.522
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-11-30,134.401,116.966,115.795
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2010-12-31,143.166,123.658,121.954
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-01-31,141.585,124.193,124.122
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-02-28,145.573,126.255,127.17
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-03-31,143.981,124.072,122.912
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-04-29,149.033,128.085,127.222
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-05-31,149.513,128.672,127.315
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-06-30,147.65,124.641,123.961
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-07-29,146.839,119.762,120.523
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-08-31,133.29,109.175,107.993
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-09-30,124.763,103.229,102.802
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-10-31,134.041,112.576,110.839
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-11-30,136.002,111.671,109.397
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2011-12-30,140.092,111.127,111.241
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-01-31,142.498,117.514,115.927
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-02-29,148.691,123.28,120.895
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-03-30,149.966,121.365,120.847
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-04-30,151.839,114.948,118.88
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-05-31,146.815,106.118,111.686
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-06-29,153.532,110.733,117.488
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-07-31,162.164,114.837,122.48
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-08-31,165.205,117.508,125.311
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-09-28,167.583,116.904,126.621
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-10-31,168.852,118.258,127.418
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-11-30,172.704,119.732,130.352
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2012-12-31,173.668,123.816,132.439
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-01-31,173.636,127.7,136.187
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-02-28,184.829,129.142,137.868
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-03-28,192.47,130.551,140.112
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-04-30,192.883,131.576,142.499
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-05-31,198.161,135.388,145.6
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-06-28,191.402,127.641,138.283
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-07-31,205.111,133.769,145.459
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-08-30,203.663,134.42,144.567
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-09-30,210.93,141.371,151.301
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-10-31,221.112,145.943,157.456
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-11-29,226.188,147.478,159.199
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2013-12-31,230.797,148.115,160.835
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-01-31,231.319,147.576,158.149
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-02-28,246.099,156.447,165.971
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-03-31,238.657,155.337,164.649
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-04-30,238.449,159.315,167.469
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-05-30,247.72,163.071,172.218
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-06-30,248.251,159.952,171.369
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-07-31,242.962,153.293,168.824
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-08-29,247.404,156.353,172.248
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-09-30,250.142,153.865,173.064
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-10-31,247.475,151.451,170.128
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-11-28,257.743,156.729,175.901
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2014-12-31,258.544,153.326,173.467
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-01-30,281.257,165.165,185.868
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-02-27,302.63,175.594,198.77
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-03-31,306.675,176.382,202.519
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-04-30,304.4,178.027,202.916
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-05-29,313.685,179.06,206.711
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-06-30,302.589,170.884,197.493
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-07-31,314.884,176.227,205.289
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-08-31,295.634,161.37,188.331
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-09-30,287.805,152.536,180.759
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-10-30,312.515,165.245,195.266
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-11-30,327.084,167.042,200.857
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2015-12-31,318.206,157.831,190.935
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-01-29,302.355,149.107,178.743
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-02-29,299.248,146.304,174.503
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-03-31,308.427,150.637,177.072
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-04-29,308.626,153.534,180.601
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-05-31,321.609,154.127,185.47
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-06-30,315.643,147.651,176.123
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-07-29,328.261,154.123,182.661
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-08-31,329.914,152.706,184.049
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-09-30,331.195,151.824,183.996
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-10-31,328.079,148.073,182.253
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-11-30,330.543,151.937,183.919
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2016-12-30,348.076,159.658,194.45
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2017-01-31,351.689,157.097,193.943
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2017-02-28,364.33,163.57,199.782
stoxx600,old,stoxx600_syn_subset_eba89b8a51,2017-03-31,377.656,167.067,206.767
